,Title,DOI,Author
208,An investigation of submarine groundwater-borne nutrient fluxes to the west Florida shelf and recurrent harmful algal blooms,10.4319/lo.2012.57.2.0471,Smitha C.
209,Soil salinity development in the yellow river delta in relation to groundwater dynamics,10.1002/ldr.1071,Fan X.
210,Colloid release process and permeability losses of coastal aquifer in different SAR conditions,10.3799/dqkx.2012.027,Li H.
211,Benthic Nitrogen Fixation in an Eutrophic Estuary Affected by Groundwater Discharge,10.2112/JCOASTRES-D-11-00057.1,Rao A.M.F.
212,Dissolved Oxygen as an Indicator of Bioavailable Dissolved Organic Carbon in Groundwater,10.1111/j.1745-6584.2011.00835.x,Chapelle F.
213,Higher Order Analytical Solutions of Water Table Fluctuations in Coastal Aquifers,10.1111/j.1745-6584.2011.00820.x,Stojsavljevic J.D.
214,A Hydrological Budget (2002-2008) for a Large Subtropical Wetland Ecosystem Indicates Marine Groundwater Discharge Accompanies Diminished Freshwater Flow,10.1007/s12237-011-9454-y,Saha A.K.
215,Water resources assessment in the Minqin Basin: An arid inland river basin under intensive irrigation in northwest China,10.1007/s12665-011-1165-y,Zhang Y.
216,"Vulnerability of groundwater systems with sea level rise in coastal aquifers, South Korea",10.1007/s12665-011-1169-7,Song S.H.
217,Review: Groundwater management and groundwater/surface-water interaction in the context of South African water policy,10.1007/s10040-011-0776-4,Levy J.
218,Calcifying coral abundance near low-pH springs: Implications for future ocean acidification,10.1007/s00338-011-0839-y,Crook E.D.
219,Towards an integrated arid zone water management using simulation-based optimisation,10.1007/s12665-011-1253-z,Grundmann J.
220,Integrated transitions toward sustainability: The case of water and energy policies in Israel,10.1016/j.techfore.2011.08.013,Teschner N.
221,Microbial activity and functional diversity in Psamment soils in a forested coastal dune-swale system,10.1016/j.geoderma.2011.12.023,Marinari S.
222,"Quantification of submarine groundwater discharge and optimal radium sampling distribution in the Lesina Lagoon, Italy",10.1016/j.jmarsys.2011.09.003,Rapaglia J.
223,Vertical microbiological variation of a coastal aquifer in southern China,10.2166/wst.2012.886,Huang X.
224,Tidal influence on seawater intrusion in unconfined coastal aquifers,10.1029/2011WR010678,Kuan W.K.
225,An evaluation of the efficacy of radium isotopes as tracers of submarine groundwater discharge to southern Rhode Island's coastal ponds,10.1016/j.marchem.2012.01.001,Stachelhaus S.L.
226,In situ quantification of spatial and temporal variability of hyporheic exchange in static and mobile gravel-bed rivers,10.1002/hyp.8154,Rosenberry D.O.
227,Evidence for submarine groundwater discharge on the Southwestern shelf of Taiwan,10.1016/j.csr.2011.11.010,Zavialov P.
228,The driving forces of porewater and groundwater flow in permeable coastal sediments: A review,10.1016/j.ecss.2011.10.024,Santos I.
229,Mercury speciation and transport via submarine groundwater discharge at a southern California coastal lagoon system,10.1021/es202783u,Ganguli P.
230,Tidal effects on groundwater dynamics in coastal aquifer under different beach slopes,10.1016/S1001-6058(11)60223-0,Liu Y.
231,Transient change in groundwater temperature after earthquakes,10.1130/G32565.1,Wang C.
232,Analytical research on groundwater seepage and reinforcement parameters of mountain tunnels,10.3969/j.issn.1000-565X.2012.02.020,Liu F.
233,"Observations on groundwater-surface water interactions at River Vantaa, Finland",10.1108/14777831211204958,Korkka-Niemi K.
234,Glaciation and regional groundwater flow in the Fennoscandian shield,10.1111/j.1468-8123.2012.00361.x,Provost A.
235,Soil degradation due to the destruction of crystalline kaolinite and the formation of X-ray amorphous clays accompanying ephemeral saline groundwater discharge,10.1080/08120099.2012.621980,Taylor G.R.
236,Using a mass balance model to evaluate groundwater budget of seawater-intruded island aquifers,10.1111/j.1752-1688.2011.00593.x,Jang C.
237,A data-driven approach for analyzing dynamics of tide-aquifer interaction in coastal aquifer systems,10.1007/s12665-011-1383-3,Singh A.
238,"The effect of tidal fluctuation on ground water quality in coastal aquifer of Saijo plain, Ehime prefecture, Japan",10.1016/j.desal.2011.11.017,Kumar P.
239,"Modeling Groundwater Flow and Seawater Intrusion in the Coastal Aquifer of Wadi Ham, UAE",10.1007/s11269-011-9943-6,Sherif M.
240,Submarine groundwater discharge (SGWD): An unseen yet potentially important coastal phenomenon in Canada,10.1007/s11069-011-9884-7,Bobba A.
241,Numerical experiments on interactions between wave motion and variable-density coastal aquifers,10.1016/j.coastaleng.2011.09.001,Bakhtyar R.
242,"Isotopic, geophysical and biogeochemical investigation of submarine groundwater discharge: IAEA-UNESCO intercomparison exercise at Mauritius Island",10.1016/j.jenvrad.2011.09.009,Povinec P.P.
243,"Analytical single-potential, sharp-interface solutions for regional seawater intrusion in sloping unconfined coastal aquifers, with pumping and recharge",10.1016/j.jhydrol.2011.11.012,Koussis A.D.
244,Estuarine biodiversity as an indicator of groundwater discharge,10.1016/j.ecss.2011.11.006,Silva A.C.F.
245,Origin of salinity in a multilayered aquifer with high salinization vulnerability,10.1002/hyp.8125,Gassama N.
246,"Assessment of the impact of anthropogenic activities on the groundwater hydrology and chemistry in Tarsus coastal plain (Mersin, SE Turkey) using fuzzy clustering, multivariate statistics and GIS techniques",10.1016/j.jhydrol.2011.11.021,Güler C.
247,"Contributions of C3/C4 organic materials and carbonate rock to dissolved inorganic carbon in a karst groundwater system on Miyakojima Island, southwestern Japan",10.1016/j.jhydrol.2011.07.046,Yamanaka M.
248,Field and modeling studies of aquifer heterogeneity to improve remediation planning in a multilayered aquifer system,10.7343/AS-007-12-0015,Gigliuto A.
249,Coastal Water Management Issues,10.1007/978-3-642-29104-3_25,Maliva R.
250,ERT monitoring of tide-induced water flow in a shallow beach aquifer,10.3997/2214-4609.20143390,Chouteau M.C.
251,"Coastal aquifer characterization based on seismic and resistivity imaging methods: A case study from Costa Brava, Spain",10.3997/2214-4609.20143391,Benjumea B.
252,The contribution of airborne em for the study of Dead Sea,10.3997/2214-4609.20143066,Menghini A.
253,Radium Isotope Tracers to Evaluate Coastal Ocean Mixing and Residence Times,10.1007/978-3-642-10637-8_17,Zhang L.
254,Natural Radium and Radon Tracers to Quantify Water Exchange and Movement in Reservoirs,10.1007/978-3-642-10637-8_18,Smith C.
255,"Applications of Short-Lived Radionuclides (7Be, 210Pb, 210Po, 137Cs and 234Th) to Trace the Sources, Transport Pathways and Deposition of Particles/Sediments in Rivers, Estuaries and Coasts",10.1007/978-3-642-10637-8_16,Du J.
256,Climate Change and Sustainable Management of Water Resources,10.1007/978-3-642-22266-5_27,Edwin G.
257,Trials and tribulations of solving small community wastewater problems,10.2175/193864712811708527,George K.
258,"Water, land, and development: Comparative Arizona - Israeli- Palestinian perspective",10.1201/b13076,Scott C.
259,A least-square solver to estimate vertical groundwater velocity using subsurface temperature profile,10.1201/b13165,Shimada L.
260,"Tracing the evidence of sea water intrusion in the coastal aquifer of adhirampattinam, india, using hydro-chemical analysis",10.1080/09715010.2012.662431,Suribabu C.R.
261,Demonstration of a value of information metric to assess the use of geophysical data for a groundwater application,10.1190/GEO2012-0474.1,Nenna V.
262,"Impact of multi-purpose aquifer utilisation on a variable-density groundwater flow system in the Gippsland Basin, Australia",10.1007/s10040-011-0800-8,Varma S.
263,"Numerical investigations of fault-induced seawater circulation in the Seferihisar-Balçova Geothermal system, western Turkey",10.1007/s10040-011-0797-z,Magri F.
264,Perched groundwater at the northwestern coast of Egypt: A case study of the Fuka Basin,10.1007/s13201-011-0023-0,Yousif M.
265,"Low Llobregat Aquifers: Intensive Development, Salinization, Contamination, and Management",10.1007/698_2011_138,Custodio E.
266,Modelling of coastal aquifers of Trivandrum,10.1016/j.proeng.2012.06.397,Sindhu G.
267,A new record in eastern Aegean Sea (Turkey): Polymorphina fistulosa,10.1017/S1755267212000863,Meriç E.
268,"Study on the Saturation Index of the carbonates in the groundwater using WATEQ4F, in layered coastal aquifers of pondicherry",10.1007/s12594-012-0210-0,Chidambaram S.
269,"The ""salt wedge pump"": Convection-driven pore-water exchange as a source of dissolved organic and inorganic carbon and nitrogen to an estuary",10.4319/lo.2012.57.5.1415,Santos I.R.
270,"A study on groundwater geochemistry and water quality in layered aquifers system of Pondicherry region, southeast India",10.1007/s13201-012-0045-2,Thilagavathi R.
271,"Hydrochemical characteristics and groundwater quality in the island of Lesvos, Greece",10.30955/gnj.000839,Kontis E.E.
272,"The saturated zone hydrology of Yucca Mountain and the surrounding area, southern Nevada and adjacent areas of California, USA",10.1130/2012.1209(03),Belcher W.R.
273,Hydro-geochemical behaviour of two coastal aquifers under severe climatic and human constraints: Comparative study between Essaouira basin in Morocco and Jeffara basin in Tunisia,10.1504/IJHST.2012.045940,Bahir M.
274,Water supply spring zone Novljanska Žrnovnica (Croatia) - new quantities of drinking water in the conditions of salt water intrusion,10.3986/ac.v41i2-3.562,Biondić R.
275,"Geochemical systems of groundwater flow in sedimentary and volcanogenic rocks of Loreto, BCS, Mexico",10.18268/BSGM2012v64n3a5,González-Abraham A.
276,An evaluation of multiscalar drought indices in Nevada and Eastern California,10.1175/2012EI000447.1,McEvoy D.J.
277,Environmental geophysical study of the groundwater mineralization in a plot of the cotonou littoral Zone (South Benin),10.1155/2012/329827,Nicaise Y.
278,The beach degradation and sustainable management of the sandy coast: The yilan coast of northeastern Taiwan,10.2495/ISLANDS120161,Lin H.
279,Application of chemical and isotopic methods to study of the hydrodynamic relationship between Sfax and Djeffara inthe northern Gabes aquifers (southeastern Tunisia),10.1080/02626667.2012.717699,Ben Cheikh N.
280,Applying vegetation indices to detect high water table zones in humid warm-temperate regions using satellite remote sensing,10.1016/j.jag.2012.03.017,Koide K.
281,"Effect of artificial recharge by treated wastewater on the quality and quantity of the Korba-Mida coastal aquifer (Cap Bon, Tunisia)",10.1051/lhb/2012027,Gaaloul N.
282,Reconnaissance of freshwater conditions in a coastal aquifer: Synthesis of ID geoelectric resistivity inversion and geohydrological analysis,10.3997/1873-0604.2012036,Khalil M.H.
283,The impact of excessive irrigation water and fertilizers on the environment and groundwater quality in arid regions,10.2495/EID120281,Al-Ghobari H.
284,A robust behavior of Feed Forward Back propagation algorithm of artificial neural networks in the application of vertical electrical sounding data inversion,10.1016/j.gsf.2012.02.003,Srinivas Y.
285,Statistical approaches and hydrochemical modelling of groundwater system in a small tropical island,10.2166/hydro.2011.072,Aris A.Z.
286,"Assessing the impact of saline intrusion with density dependent flow modelling for the fractured Peninsula Aquifer in Hermanus, South Africa",10.2166/ws.2012.001,Von Scherenberg N.
287,"A new approach for the assessment of groundwater quality and its suitability for irrigation: A case study of the Korba coastal aquifer (Tunisia, Africa)",10.2175/106143012X13378023685673,El Ayni F.
288,"Crouching enemy, hidden ally: the decisive role of groundwater discharge features in two major British battles, Flodden 1513 and Prestonpans 1745",10.1144/SP362.2,Younger P.
289,Modelling the hydrogeology and managed aquifer system of the Chalk across southern England,10.1144/SP364.10,Soley R.
290,Limits to the availability of groundwater in Africa,10.1088/1748-9326/7/2/021003,Edmunds W.
291,A hybrid multi-objective evolutionary algorithm for optimal groundwater management under variable density conditions,10.1111/j.1755-6724.2012.00625.x,Yang Y.
292,Discharge of dissolved black carbon from a fire-affected intertidal system,10.4319/lo.2012.57.4.1171,Dittmar T.
293,"Ionic exchange in groundwater hydrochemical evolution. Study case: The drainage basin of El Pescado creek (Buenos Aires province, Argentina)",10.1007/s12665-011-1318-z,Carol E.
294,"Impact of natural and human processes on the hydrochemical evolution of overexploited coastal groundwater: Case study of the Mornag aquifer refill (South-East Tunis, Tunisia)",10.1016/j.chemer.2011.11.005,Charef A.
295,"Development prospects of groundwater resources in an elliptical shape island, Union Territory of Lakshadweep, India",10.1007/s12665-011-1199-1,Mondal N.C.
296,Irrigation management in Mediterranean salt affected agriculture: How leaching operates,10.4081/ija.2012.e5,Libutti A.
297,Soil salinity impacts on l-band remote sensing of soil moisture,10.1109/LGRS.2011.2165932,McColl K.A.
298,Utilizing multichannel electrical resistivity methods to examine the dynamics of the fresh water-seawater interface in two Hawaiian groundwater systems,10.1029/2011JC007509,Dimova N.T.
